14610;THAON
14610;VILLONS LES BUISSONS
14620;BAROU EN AUGE
14620;BEAUMAIS
14620;CROCY
14620;DAMBLAINVILLE
14620;FOURCHES
14620;LE MARAIS LA CHAPELLE
14620;LES MOUTIERS EN AUGE
14620;MORTEAUX COULIBOEUF
14620;NORREY EN AUGE
14630;CAGNY
14630;EMIEVILLE
14630;FRENOUVILLE
14640;AUBERVILLE
14640;ST VAAST EN AUGE
14640;VILLERS SUR MER
14650;CARPIQUET
14670;BASSENEVILLE
14670;JANVILLE
14670;ST OUEN DU MESNIL OGER
14670;ST PAIR
14670;ST PIERRE DU JONQUET
14670;ST SAMSON
14670;TROARN
14670;TROARN BURES SUR DIVES
14680;BRETTEVILLE SUR LAIZE
14680;CINTHEAUX
14680;FRESNEY LE PUCEUX
14680;GOUVIX
14690;COSSESSEVILLE
14690;LA POMMERAYE
14690;LE BO
14690;LE DETROIT
14690;LE MESNIL VILLEMENT
14690;LES ISLES BARDEL
14690;PIERREFITTE EN CINGLAIS
14690;PIERREPONT
14690;PONT D OUILLY
14690;RAPILLY
14690;TREPREL
14700;AUBIGNY
14700;BONNOEIL
14700;CORDEY
14700;ERAINES
14700;FALAISE
14700;FOURNEAUX LE VAL
14700;FRESNE LA MERE
14700;LA HOGUETTE
14700;LEFFARD
14700;LES LOGES SAULCES
14700;MARTIGNY SUR L ANTE
14700;NORON L ABBAYE
14700;PERTHEVILLE NERS
14700;SOULANGY
14700;ST GERMAIN LANGOT
14700;ST MARTIN DE MIEUX
14700;ST PIERRE CANIVET
14700;ST PIERRE DU BU
14700;VERSAINVILLE
14700;VIGNATS
14700;VILLY LEZ FALAISE
14710;AIGNERVILLE
14710;ASNIERES EN BESSIN
14710;BERNESQ
14710;BRICQUEVILLE
14710;COLLEVILLE SUR MER
14710;COLOMBIERES
14710;ECRAMMEVILLE
14710;ENGLESQUEVILLE LA PERCEE
14710;FORMIGNY
14710;LA FOLIE
14710;LOUVIERES
14710;MANDEVILLE EN BESSIN
14710;RUBERCY
14710;RUSSY
14710;ST LAURENT SUR MER
14710;ST MARTIN DE BLAGNY
14710;SURRAIN
14710;TREVIERES
14710;VIERVILLE SUR MER
14730;GIBERVILLE
14740;BRETTEVILLE L ORGUEILLEUSE
14740;CARCAGNY
14740;LE MESNIL PATRY
14740;MARTRAGNY
14740;PUTOT EN BESSIN
14740;ROSEL
14740;ROTS LASSON
14740;ROTS SECQUEVILLE EN BESSIN
14740;STE CROIX GRAND TONNE
14740;ST MANVIEU NORREY
14740;ST MANVIEU NORREY NORREY EN BESSIN
14750;ST AUBIN SUR MER
14760;BRETTEVILLE SUR ODON
14770;CAUVILLE
14770;CONDE EN NORMANDIE LA CHAPELLE ENGERBOLD
14770;CONDE EN NORMANDIE LENAULT
14770;CONDE EN NORMANDIE ST PIERRE LA VIEILLE
14770;DANVOU LA FERRIERE
14770;DANVOU LA FERRIERE LA FERRIERE DUVAL
14770;LASSY
14770;LE PLESSIS GRIMOULT
14770;PERIGNY
14770;ST JEAN LE BLANC
14770;ST VIGOR DES MEZERETS
14780;LION SUR MER
14790;FONTAINE ETOUPEFOUR
14790;MOUEN
14790;VERSON
14800;BONNEVILLE SUR TOUQUES
14800;CANAPVILLE
14800;DEAUVILLE
14800;ENGLESQUEVILLE EN AUGE
14800;ST ARNOULT
14800;TOUQUES
14800;TOURGEVILLE
14800;VAUVILLE
14810;GONNEVILLE EN AUGE
14810;MERVILLE FRANCEVILLE PLAGE
14830;LANGRUNE SUR MER
14840;CUVERVILLE
14840;DEMOUVILLE
14850;ESCOVILLE
14850;HEROUVILLETTE
14860;AMFREVILLE
14860;BAVENT
14860;BAVENT ROBEHOMME
14860;BREVILLE LES MONTS
14860;RANVILLE
14880;COLLEVILLE MONTGOMERY
14880;HERMANVILLE SUR MER
14910;BENERVILLE SUR MER
14910;BLONVILLE SUR MER
14920;MATHIEU
14930;ETERVILLE
14930;MALTOT
14930;VIEUX
14940;BANNEVILLE LA CAMPAGNE
14940;SANNERVILLE
14940;TOUFFREVILLE
14950;BEAUMONT EN AUGE
14950;GLANVILLE
14950;ST ETIENNE LA THILLAYE
14950;ST PIERRE AZIF
14960;ASNELLES
14960;MEUVAINES
14960;ST COME DE FRESNE
14970;BENOUVILLE
14970;ST AUBIN D ARQUENAY
14980;ROTS
14990;BERNIERES SUR MER
15000;AURILLAC
15000;YTRAC
15100;ALLEUZE
15100;ANDELAT
15100;ANGLARDS DE ST FLOUR
15100;COREN
15100;LES TERNES
15100;MENTIERES
15100;MONTCHAMP
15100;ROFFIAC
15100;SERIERS
15100;SOULAGES
15100;ST FLOUR
15100;ST GEORGES
15100;TANAVELLE
15100;TIVIERS
15100;VABRES
15100;VEDRINES ST LOUP
15100;VILLEDIEU
15110;ANTERRIEUX
15110;CHAUDES AIGUES
15110;DEUX VERGES
15110;ESPINASSE
15110;FRIDEFONT
15110;JABRUN
15110;LA TRINITAT
15110;LIEUTADES
15110;MAURINES
15110;ST MARTIAL
15110;ST REMY DE CHAUDES AIGUES
15110;ST URCIZE
15120;JUNHAC
15120;LABESSERETTE
15120;LACAPELLE DEL FRAISSE
15120;LADINHAC
15120;LAPEYRUGUE
15120;LEUCAMP
15120;MONTSALVY
15120;SANSAC VEINAZES
15120;VIEILLEVIE
15130;ARPAJON SUR CERE
15130;CARLAT
15130;CROS DE RONESQUE
15130;GIOU DE MAMOU
15130;LABROUSSE
15130;LAFEUILLADE EN VEZIE
15130;PRUNET
15130;SANSAC DE MARMIESSE
15130;ST ETIENNE DE CARLAT
15130;ST SIMON
15130;TEISSIERES LES BOULIES
15130;VEZAC
15130;VEZELS ROUSSY
15130;YOLET
15130;YTRAC
15140;BESSE
15140;DRUGEAC
15140;FONTANGES
15140;LE FAU
15140;SALERS
15140;ST BONNET DE SALERS
15140;ST CHAMANT
15140;ST CIRGUES DE MALBERT
15140;STE EULALIE
15140;ST MARTIN CANTALES
15140;ST MARTIN VALMEROUX
15140;ST MARTIN VALMEROUX ST REMY DE SALERS
15140;ST PAUL DE SALERS
15140;ST PROJET DE SALERS
15150;ARNAC
15150;CROS DE MONTVERT
15150;GLENAT
15150;LACAPELLE VIESCAMP
15150;LAROQUEBROU
15150;MONTVERT
15150;NIEUDAN
15150;ROUFFIAC
15150;SIRAN
15150;ST ETIENNE CANTALES
15150;ST GERONS
15150;ST SANTIN CANTALES
15150;ST VICTOR
15160;ALLANCHE
15160;LANDEYRAT
15160;PRADIERS
15160;VERNOLS
15160;VEZE
15170;CELLES
15170;CHALINARGUES
15170;COLTINES
15170;FERRIERES ST MARY
15170;JOURSAC
15170;NEUSSARGUES MOISSAC
15170;PEYRUSSE
15170;REZENTIERES
15170;STE ANASTASIE
15170;TALIZAT
15170;VALJOUZE
15190;CHANTERELLE
15190;CONDAT
15190;LUGARDE
15190;MARCENAT
15190;MONTBOUDIF
15190;MONTGRELEIX
15190;ST AMANDIN
15190;ST BONNET DE CONDAT
15190;ST SATURNIN
15200;ARCHES
15200;CHALVIGNAC
15200;JALEYRAC
15200;LE VIGEAN
15200;MAURIAC
15200;MEALLET
15200;SALINS
15200;SOURNIAC
15210;MADIC
15210;YDES
15220;MARCOLES
15220;ROANNES ST MARY
15220;ST ANTOINE
15220;ST MAMET LA SALVETAT
15220;VITRAC
15230;BREZONS
15230;CEZENS
15230;GOURDIEGES
15230;LACAPELLE BARRES
15230;MALBO
15230;NARNHAC
15230;PAULHENC
15230;PIERREFORT
15230;STE MARIE
15230;ST MARTIN SOUS VIGOUROUX
15240;ANTIGNAC
15240;AUZERS
15240;BASSIGNAC
15240;LA MONSELIE
15240;LE MONTEIL
15240;SAIGNES
15240;SAUVAT
15240;VEBRET
15250;AYRENS
15250;CRANDELLES
15250;JUSSAC
15250;LAROQUEVIEILLE
15250;MARMANHAC
15250;NAUCELLES
15250;REILHAC
15250;ST PAUL DES LANDES
15250;TEISSIERES DE CORNET
15260;LAVASTRIE
15260;NEUVEGLISE
15260;ORADOUR
15270;BEAULIEU
15270;CHAMPS SUR TARENTAINE MARCHAL
15270;CHAMPS SUR TARENTAINE MARCHAL MARCHAL
15270;LANOBRE
15270;LANOBRE GRANGES
15270;TREMOUILLE
15290;CAYROLS
15290;LA SEGALASSIERE
15290;LE ROUGET PERS
15290;LE ROUGET PERS PERS
15290;OMPS
15290;PARLAN
15290;ROUMEGOUX
15290;ST SAURY
15300;ALBEPIERRE BREDONS
15300;CHASTEL SUR MURAT
15300;CHAVAGNAC
15300;DIENNE
15300;LA CHAPELLE D ALAGNON
15300;LAVEISSENET
15300;LAVEISSIERE
15300;LAVEISSIERE LE LIORAN
15300;LAVEISSIERE SUPER LIORAN
15300;LAVIGERIE
15300;MURAT
15300;SEGUR LES VILLAS
15300;USSEL
15300;VALUEJOLS
15300;VIRARGUES
15310;FREIX ANGLARDS
15310;GIRGOLS
15310;ST CERNIN
15310;ST ILLIDE
15310;TOURNEMIRE
15320;CHALIERS
15320;CLAVIERES
15320;LORCIERES
15320;RUYNES EN MARGERIDE
15320;VAL D ARCOMIE BOURNONCLES
15320;VAL D ARCOMIE FAVEROLLES
15320;VAL D ARCOMIE LOUBARESSE
15320;VAL D ARCOMIE ST JUST
15320;VAL D ARCOMIE ST MARC
15340;CALVINET
15340;CASSANIOUZE
15340;MOURJOU
15340;SENEZERGUES
15350;CHAMPAGNAC
15350;ST PIERRE
15350;VEYRIERES
15380;ANGLARDS DE SALERS
15380;LE FALGOUX
15380;LE VAULMIER
15380;MOUSSAGES
15380;ST VINCENT DE SALERS
15400;APCHON
15400;CHEYLADE
15400;COLLANDRES
15400;LE CLAUX
15400;MARCHASTEL
15400;MENET
15400;RIOM ES MONTAGNES
15400;ST ETIENNE DE CHOMEIL
15400;ST HIPPOLYTE
15400;TRIZAC
15400;VALETTE
15430;CUSSAC
15430;PAULHAC
15500;AURIAC L EGLISE
15500;BONNAC
15500;CELOUX
15500;CHARMENSAC
15500;CHAZELLES
15500;LA CHAPELLE LAURENT
15500;LASTIC
15500;LAURIE
15500;MASSIAC
15500;MOLEDES
15500;MOLOMPIZE
15500;RAGEADE
15500;ST MARY LE PLAIN
15500;ST PONCY
15500;VIEILLESPESSE
15590;LASCELLE MANDAILLES
15590;MANDAILLES ST JULIEN
15590;MANDAILLES ST JULIEN ST JULIEN DE JORDANNE
15590;ST CIRGUES DE JORDANNE
15590;VELZIC
15600;BOISSET
15600;LE TRIOULOU
15600;LEYNHAC
15600;MAURS
15600;MONTMURAT
15600;QUEZAC
15600;ROUZIERS
15600;ST CONSTANT FOURNOULES
15600;ST CONSTANT FOURNOULES FOURNOULES
15600;ST ETIENNE DE MAURS
15600;ST JULIEN DE TOURSAC
15600;ST SANTIN DE MAURS
15700;ALLY
15700;ALLY DRIGNAC
15700;BARRIAC LES BOSQUETS
15700;BRAGEAC
15700;CHAUSSENAC
15700;ESCORAILLES
15700;PLEAUX
15700;PLEAUX LOUPIAC
15700;PLEAUX ST CHRISTOPHE LES GORGES
15700;PLEAUX TOURNIAC
15800;BADAILHAC
15800;JOU SOUS MONJOU
15800;PAILHEROLS
15800;POLMINHAC
15800;RAULHAC
15800;ST CLEMENT
15800;ST JACQUES DES BLATS
15800;THIEZAC
15800;VIC SUR CERE
16000;ANGOULEME
16100;BOUTIERS ST TROJAN
16100;CHATEAUBERNARD
16100;COGNAC
16100;JAVREZAC
16100;LOUZAC ST ANDRE
16100;LOUZAC ST ANDRE ST ANDRE
16100;MERPINS
16100;ST BRICE
16100;ST LAURENT DE COGNAC
16110;AGRIS
16110;BUNZAC
16110;LA ROCHEFOUCAULD
16110;LA ROCHETTE
16110;MARILLAC LE FRANC
16110;PRANZAC
16110;RANCOGNE
16110;RIVIERES
16110;ST PROJET ST CONSTANT
16110;TAPONNAT FLEURIGNAC
16110;YVRAC ET MALLEYRAND
16120;ANGEAC CHARENTE
16120;BASSAC
16120;BIRAC
16120;BONNEUIL
16120;BOUTEVILLE
16120;CHATEAUNEUF SUR CHARENTE
16120;ERAVILLE
16120;GRAVES ST AMANT
16120;GRAVES ST AMANT GRAVES
16120;LADIVILLE
16120;MALAVILLE
16120;MOSNAC
16120;NONAVILLE
16120;ST SIMEUX
16120;ST SIMON
16120;TOUZAC
16120;VIBRAC
16120;VIVILLE
16130;ANGEAC CHAMPAGNE
16130;ARS
16130;GENSAC LA PALLUE
16130;GENTE
16130;GIMEUX
16130;JUILLAC LE COQ
16130;LIGNIERES SONNEVILLE
16130;SALLES D ANGLES
16130;SEGONZAC
16130;ST FORT SUR LE NE
16130;ST PREUIL
16130;VERRIERES
16140;AIGRE
16140;AMBERAC
16140;BARBEZIERES
16140;BESSE
16140;CHARME
16140;EBREON
16140;FOUQUEURE
16140;LA CHAPELLE
16140;LES GOURS
16140;LIGNE
16140;LUPSAULT
16140;MARCILLAC LANVILLE
16140;MONS
16140;ORADOUR
16140;RANVILLE BREUILLAUD
16140;ST FRAIGNE
16140;TUSSON
16140;VERDILLE
16140;VILLEJESUS
16150;CHABANAIS
16150;CHABRAC
16150;CHASSENON
16150;CHIRAC
16150;ETAGNAC
16150;EXIDEUIL
16150;PRESSIGNAC
16150;ST QUENTIN SUR CHARENTE
16160;GOND PONTOUVRE
16170;ANVILLE
16170;AUGE ST MEDARD
16170;AUGE ST MEDARD AUGE
16170;AUGE ST MEDARD ST MEDARD
16170;BONNEVILLE
16170;ECHALLAT
16170;GENAC BIGNAC
16170;GENAC BIGNAC BIGNAC
16170;GOURVILLE
16170;MAREUIL
16170;MONTIGNE
16170;ROUILLAC
16170;ROUILLAC PLAIZAC
16170;ROUILLAC SONNEVILLE
16170;ST AMANT DE NOUERE
16170;ST CYBARDEAUX
16170;VAUX ROUILLAC
16190;AIGNES ET PUYPEROUX
16190;BORS DE MONTMOREAU
16190;COURGEAC
16190;DEVIAT
16190;JUIGNAC
16190;MONTMOREAU ST CYBARD
16190;NONAC
16190;POULLIGNAC
16190;SALLES LAVALETTE
16190;ST AMANT DE MONTMOREAU
16190;ST EUTROPE
16190;ST LAURENT DE BELZAGOT
16190;ST MARTIAL
16200;BOURG CHARENTE
16200;CHASSORS
16200;COURBILLAC
16200;FLEURAC
16200;FOUSSIGNAC
16200;GONDEVILLE
16200;HOULETTE
16200;JARNAC
16200;JULIENNE
16200;LES METAIRIES
16200;MAINXE
16200;MERIGNAC
16200;NERCILLAC
16200;REPARSAC
16200;SIGOGNE
16200;STE SEVERE
16200;TRIAC LAUTRAIT
16200;TRIAC LAUTRAIT LANTIN
16210;BARDENAC
16210;BAZAC
16210;BELLON
16210;BRIE SOUS CHALAIS
16210;CHALAIS
16210;CHALAIS SERIGNAC
16210;CHALAIS STE MARIE
16210;COURLAC
16210;CURAC
16210;LES ESSARDS
16210;MEDILLAC
16210;ORIVAL
16210;RIOUX MARTIN
16210;ROUFFIAC
16210;ST AVIT
16210;ST QUENTIN DE CHALAIS
16210;ST ROMAIN
16210;YVIERS
16220;ECURAS
16220;EYMOUTHIERS
16220;MONTBRON
16220;ORGEDEUIL
16220;ROUZEDE
16220;ST SORNIN
16220;VILHONNEUR
16220;VOUTHON
16230;CELLETTES
16230;FONTCLAIREAU
16230;FONTENILLE
16230;JUILLE
16230;LONNES
16230;LUXE
16230;MAINE DE BOIXE
16230;MANSLE
16230;NANCLARS
16230;PUYREAUX
16230;ST AMANT DE BONNIEURE
16230;ST ANGEAU
16230;ST CIERS SUR BONNIEURE
16230;STE COLOMBE
16230;ST GROUX
16230;VILLOGNON
16240;BRETTES
16240;COURCOME
16240;EMPURE
16240;LA CHEVRERIE
16240;LA FORET DE TESSE
16240;LA MAGDELEINE
16240;LONGRE
16240;MONTJEAN
16240;PAIZAY NAUDOUIN EMBOURIE
16240;PAIZAY NAUDOUIN EMBOURIE EMBOURIE
16240;RAIX
16240;SOUVIGNE
16240;THEIL RABIER
16240;VILLEFAGNAN
16240;VILLIERS LE ROUX
16250;BECHERESSE
16250;BESSAC
16250;BLANZAC PORCHERESSE
16250;BLANZAC PORCHERESSE PORCHERESSE
16250;CHADURIE
16250;CHAMPAGNE VIGNY
16250;CRESSAC ST GENIS
16250;CRESSAC ST GENIS ST GENIS DE BLANZAC
16250;ETRIAC
16250;PERIGNAC
16250;PLASSAC ROUFFIAC
16250;ST LEGER
16250;VAL DES VIGNES AUBEVILLE
16250;VAL DES VIGNES JURIGNAC
16250;VAL DES VIGNES MAINFONDS
16250;VAL DES VIGNES PEREUIL
16250;VOULGEZAC
16260;CELLEFROUIN
16260;CHASSENEUIL SUR BONNIEURE
16260;LA TACHE
16260;LES PINS
16260;ST MARY
16260;SUAUX
16270;GENOUILLAC
16270;LA PERUSE
16270;MAZIERES
16270;NIEUIL
16270;ROUMAZIERES LOUBERT
16270;ROUMAZIERES LOUBERT ROUMAZIERES
16270;SURIS
16290;ASNIERES SUR NOUERE
16290;CHAMPMILLON
16290;DOUZAT
16290;HIERSAC
16290;MOULIDARS
16290;ST SATURNIN
16300;AMBLEVILLE
16300;ANGEDUC
16300;BARBEZIEUX ST HILAIRE
16300;BARBEZIEUX ST HILAIRE ST HILAIRE
16300;BARRET
16300;BRIE SOUS BARBEZIEUX
16300;CHALLIGNAC
16300;CRITEUIL LA MAGDELEINE
16300;GUIMPS
16300;LACHAISE
16300;LAGARDE SUR LE NE
16300;MONTMERAC LAMERAC
16300;MONTMERAC MONTCHAUDE
16300;SALLES DE BARBEZIEUX
16300;ST AULAIS LA CHAPELLE
16300;ST BONNET
16300;ST MEDARD DE BARBEZIEUX
16300;ST PALAIS DU NE
16300;VIGNOLLES
16310;CHERVES CHATELARS
16310;LE LINDOIS
16310;LESIGNAC DURAND
16310;MASSIGNAC
16310;MAZEROLLES
16310;MONTEMBOEUF
16310;MOUZON
16310;ROUSSINES
16310;SAUVAGNAC
16310;ST ADJUTORY
16310;VERNEUIL
16310;VITRAC ST VINCENT
16320;BLANZAGUET ST CYBARD
16320;BOISNE LA TUDE CHARMANT
16320;BOISNE LA TUDE CHAVENAT
16320;BOISNE LA TUDE JUILLAGUET
16320;COMBIERS
16320;EDON
16320;GARDES LE PONTAROUX
16320;GURAT
16320;MAGNAC LAVALETTE VILLARS
16320;RONSENAC
16320;ROUGNAC
16320;VAUX LAVALETTE
16320;VILLEBOIS LAVALETTE
16330;COULONGES
16330;MONTIGNAC CHARENTE
16330;ST AMANT DE BOIXE
16330;VARS
16330;VERVANT
16330;VOUHARTE
16330;XAMBES
16340;L ISLE D ESPAGNAC
16350;BENEST
16350;CHAMPAGNE MOUTON
16350;CHASSIECQ
16350;LE BOUCHAGE
16350;LE VIEUX CERIER
16350;ST COUTANT
16350;TURGON
16350;VIEUX RUFFEC
16360;BAIGNES STE RADEGONDE
16360;BORS DE BAIGNES
16360;CHANTILLAC
16360;CONDEON
16360;LE TATRE
16360;REIGNAC
16360;TOUVERAC
16370;BREVILLE
16370;CHERVES RICHEMONT
16370;CHERVES RICHEMONT RICHEMONT
16370;MESNAC
16370;ST SULPICE DE COGNAC
16380;CHARRAS
16380;CHAZELLES
16380;FEUILLADE
16380;GRASSAC
16380;MAINZAC
16380;MARTHON
16380;SOUFFRIGNAC
16380;ST GERMAIN DE MONTBRON
16390;AUBETERRE SUR DRONNE
16390;BONNES
16390;LAPRADE
16390;MONTIGNAC LE COQ
16390;NABINAUD
16390;PALLUAUD
16390;PILLAC
16390;ST SEVERIN
16400;LA COURONNE
16400;PUYMOYEN
16400;VOEUIL ET GIGET
16410;BOUEX
16410;DIGNAC
16410;DIRAC
16410;FOUQUEBRUNE
16410;GARAT
16410;SERS
16410;TORSAC
16410;VOUZAN
16420;BRIGUEUIL
16420;LESTERPS
16420;MONTROLLET
16420;SAULGOND
16420;ST CHRISTOPHE
16430;BALZAC
16430;CHAMPNIERS
16430;VINDELLE
16440;CLAIX
16440;MOUTHIERS SUR BOEME
16440;NERSAC
16440;ROULLET ST ESTEPHE
16440;ROULLET ST ESTEPHE ST ESTEPHE
16440;SIREUIL
16450;BEAULIEU SUR SONNETTE
16450;LE GRAND MADIEU
16450;LUSSAC
16450;PARZAC
16450;ST CLAUD
16450;ST LAURENT DE CERIS
16460;AUNAC
16460;BAYERS
16460;CHENOMMET
16460;CHENON
16460;COUTURE
16460;LICHERES
16460;MOUTON
16460;MOUTONNEAU
16460;ST FRONT
16460;ST SULPICE DE RUFFEC
16460;VALENCE
16460;VENTOUSE
16470;ST MICHEL
16480;BERNEUIL
16480;BOISBRETEAU
16480;BROSSAC
16480;CHATIGNAC
16480;CHILLAC
16480;GUIZENGEARD
16480;ORIOLLES
16480;PASSIRAC
16480;SAUVIGNAC
16480;STE SOULINE
16480;ST FELIX
16480;ST LAURENT DES COMBES
16480;ST VALLIER
16490;ALLOUE
16490;AMBERNAC
16490;EPENEDE
16490;HIESSE
16490;PLEUVILLE
16500;ABZAC
16500;ANSAC SUR VIENNE
16500;BRILLAC
16500;CONFOLENS
16500;CONFOLENS ST GERMAIN DE CONFOLENS
16500;ESSE
16500;LESSAC
16500;MANOT
16500;ORADOUR FANAIS
16500;ST MAURICE DES LIONS
16510;VERTEUIL SUR CHARENTE
16560;ANAIS
16560;AUSSAC VADALLE
16560;COULGENS
16560;JAULDES
16560;TOURRIERS
16560;VILLEJOUBERT
16570;MARSAC
16570;ST GENIS D HIERSAC
16590;BRIE
16600;MAGNAC SUR TOUVRE
16600;MORNAC
16600;RUELLE SUR TOUVRE
16600;TOUVRE
16620;MONTBOYER
16700;BARRO
16700;BERNAC
16700;BIOUSSAC
16700;CONDAC
16700;LA FAYE
16700;LES ADJOTS
16700;LONDIGNY
16700;NANTEUIL EN VALLEE
16700;NANTEUIL EN VALLEE AIZECQ
16700;NANTEUIL EN VALLEE MESSEUX
16700;NANTEUIL EN VALLEE MOUTARDON
16700;NANTEUIL EN VALLEE POUGNE
16700;NANTEUIL EN VALLEE ST GERVAIS
16700;POURSAC
16700;RUFFEC
16700;SALLES DE VILLEFAGNAN
16700;ST GEORGES
16700;ST GOURSON
16700;ST MARTIN DU CLOCHER
16700;TAIZE AIZIE
16700;TUZIE
16700;VILLEGATS
16710;ST YRIEIX SUR CHARENTE
16720;ST MEME LES CARRIERES
16730;FLEAC
16730;LINARS
16730;TROIS PALIS
16800;SOYAUX
17000;LA ROCHELLE
17000;LA ROCHELLE LA PALLICE
17000;LA ROCHELLE VILLENEUVE LES SALINES
17100;BUSSAC SUR CHARENTE
17100;COURCOURY
17100;FONTCOUVERTE
17100;LA CHAPELLE DES POTS
17100;LE DOUHET
17100;LES GONDS
17100;SAINTES
17100;ST VAIZE
17100;VENERAND
17110;ST GEORGES DE DIDONNE
17111;LOIX
17113;MORNAC SUR SEUDRE
17120;ARCES
17120;BARZAN
17120;BOUTENAC TOUVENT
17120;BRIE SOUS MORTAGNE
17120;CHENAC ST SEURIN D UZET
17120;COZES
17120;EPARGNES
17120;FLOIRAC
17120;GREZAC
17120;MEURSAC
17120;MORTAGNE SUR GIRONDE
17120;SEMUSSAC
17120;TALMONT SUR GIRONDE
17120;THAIMS
17123;ILE D AIX
17130;CHAMOUILLAC
17130;CHARTUZAC
17130;CHAUNAC
17130;CORIGNAC
17130;COURPIGNAC
17130;COUX
17130;EXPIREMONT
17130;JUSSAS
17130;MESSAC
17130;MONTENDRE
17130;MONTENDRE CHARDES
17130;MONTENDRE VALLET
17130;POMMIERS MOULONS
17130;POMMIERS MOULONS MOULONS
17130;ROUFFIGNAC
17130;SALIGNAC DE MIRAMBEAU
17130;SOUMERAS
17130;SOUSMOULINS
17130;TUGERAS ST MAURICE
17130;TUGERAS ST MAURICE ST MAURICE DE LAURENCANNE
17130;VIBRAC
17132;MESCHERS SUR GIRONDE
17137;ESNANDES
17137;L HOUMEAU
17137;MARSILLY
17137;NIEUL SUR MER
17137;NIEUL SUR MER LAUZIERES
17138;PUILBOREAU
17138;ST XANDRE
17139;DOMPIERRE SUR MER
17139;DOMPIERRE SUR MER CHAGNOLET
17140;LAGORD
17150;ALLAS BOCAGE
17150;BOISREDON
17150;CONSAC
17150;MIRAMBEAU
17150;MIRAMBEAU PETIT NIORT
17150;NIEUL LE VIROUIL
17150;SEMILLAC
17150;SEMOUSSAC
17150;SOUBRAN
17150;ST BONNET SUR GIRONDE
17150;ST DIZANT DU BOIS
17150;ST GEORGES DES AGOUTS
17150;ST MARTIAL DE MIRAMBEAU
17150;ST SORLIN DE CONAC
17150;ST THOMAS DE CONAC
17160;BAGNIZEAU
17160;BALLANS
17160;BLANZAC LES MATHA
17160;BRIE SOUS MATHA
17160;COURCERAC
17160;CRESSE
17160;GIBOURNE
17160;HAIMPS
17160;LA BROUSSE
17160;LE GICQ
17160;LES TOUCHES DE PERIGNY
17160;LOUZIGNAC
17160;MATHA
17160;MONS
17160;PRIGNAC
17160;SONNAC
17160;THORS
17170;BENON
17170;COURCON
17170;CRAMCHABAN
17170;FERRIERES
17170;LA GREVE SUR MIGNON
17170;LA LAIGNE
17170;LA RONDE
17170;ST CYR DU DORET
17170;ST JEAN DE LIVERSAY
17170;TAUGON
17180;PERIGNY
17190;ST GEORGES D OLERON
17190;ST GEORGES D OLERON BOYARDVILLE
17190;ST GEORGES D OLERON CHAUCRE
17190;ST GEORGES D OLERON CHERAY
17190;ST GEORGES D OLERON DOMINO
17190;ST GEORGES D OLERON SAUZELLE
17200;ROYAN
17200;ST SULPICE DE ROYAN
17210;BEDENAC
17210;BRAN
17210;BUSSAC FORET
17210;CHATENET
17210;CHEPNIERS
17210;CHEVANCEAUX
17210;LE PIN
17210;MERIGNAC
17210;MONTLIEU LA GARDE
17210;ORIGNOLLES
17210;POLIGNAC
17210;POUILLAC
17210;STE COLOMBE
17210;ST PALAIS DE NEGRIGNAC
17220;BOURGNEUF
17220;CLAVETTE
17220;CROIX CHAPEAU
17220;LA JARNE
17220;LA JARRIE
17220;MONTROY
17220;SALLES SUR MER
17220;ST CHRISTOPHE
17220;STE SOULLE
17220;STE SOULLE LES GRANDES RIVIERES
17220;ST MEDARD D AUNIS
17220;ST ROGATIEN
17220;ST VIVIEN
17230;ANDILLY
17230;ANDILLY SERIGNY
17230;CHARRON
17230;CHARRON BOURG CHAPON
17230;LONGEVES
17230;MARANS
17230;ST OUEN D AUNIS
17230;VILLEDOUX
17240;BOIS
17240;CHAMPAGNOLLES
17240;CLION
17240;LORIGNAC
17240;MOSNAC
17240;PLASSAC
17240;ST CIERS DU TAILLON
17240;ST DIZANT DU GUA
17240;STE RAMEE
17240;ST FORT SUR GIRONDE
17240;ST GENIS DE SAINTONGE
17240;ST GEORGES ANTIGNAC
17240;ST GEORGES ANTIGNAC ANTIGNAC
17240;ST GERMAIN DU SEUDRE
17240;ST GREGOIRE D ARDENNES
17240;ST ROMAIN SUR GIRONDE
17240;ST SIGISMOND DE CLERMONT
17250;BEURLAY
17250;GEAY
17250;LA VALLEE
17250;LES ESSARDS
17250;PLASSAY
17250;PONT L ABBE D ARNOULT
17250;ROMEGOUX
17250;SOULIGNONNE
17250;STE GEMME
17250;STE RADEGONDE
17250;ST PORCHAIRE
17250;ST SULPICE D ARNOULT
17250;TRIZAY
17260;CRAVANS
17260;GEMOZAC
17260;GIVREZAC
17260;JAZENNES
17260;MONTPELLIER DE MEDILLAN
17260;ST ANDRE DE LIDON
17260;ST SIMON DE PELLOUAILLE
17260;TANZAC
17260;VILLARS EN PONS
17260;VIROLLET
17270;BORESSE ET MARTRON
17270;CERCOUX
17270;CLERAC
17270;LE FOUILLOUX
17270;MONTGUYON
17270;NEUVICQ
17270;ST MARTIN D ARY
17270;ST PIERRE DU PALAIS
17290;AIGREFEUILLE D AUNIS
17290;ARDILLIERES
17290;BALLON
17290;CHAMBON
17290;CIRE D AUNIS
17290;FORGES
17290;FORGES PUYDROUARD
17290;LANDRAIS
17290;LE THOU
